play_count,run_pct,pass_pct,success_rate,avg_epa,cluster
4.98,0.4917380952380951,0.19488888888888886,0.2676111111111111,-0.27855272771853884,0
9.60909090909091,0.3162054582375438,0.4499945390319722,0.6124955377361795,0.4541863776573003,1
4.808510638297874,0.09316109422492416,0.6245440729483283,0.23536811887875717,-0.709166691636797,2
