game_id,drive,play_count,run_pct,pass_pct,success_rate,avg_epa,start_yardline,end_yardline,drive_result,field_pos_gain,cluster
2023_03_ATL_DET,5.0,11,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.17253213040142576,,,Field goal,,1
2023_03_ATL_DET,7.0,5,0.2,0.4,0.0,-0.5763658361043777,,,Punt,,2
2023_03_ATL_DET,9.0,5,0.2,0.4,0.2,-0.29060348579660067,,,Punt,,2
2023_03_ATL_DET,11.0,4,0.0,1.0,0.5,-0.04712024629407083,,,End of half,,2
2023_03_ATL_DET,13.0,8,0.625,0.25,0.375,-0.3802849751955367,,,Missed field goal,,0
2023_03_ATL_DET,15.0,6,0.3333333333333333,0.3333333333333333,0.16666666666666666,-0.36566075116085534,,,Punt,,0
2023_03_ATL_DET,17.0,4,0.0,0.75,0.25,-0.6644859088119123,,,Punt,,2
2023_03_ATL_DET,19.0,4,0.5,0.5,0.0,-1.327338496746962,,,Turnover on downs,,0
2023_03_ATL_DET,21.0,20,0.15,0.65,0.45,0.07063920869259209,,,Field goal,,1
2023_03_ATL_DET,23.0,3,0.0,1.0,0.3333333333333333,-1.623068149958273,,,Turnover,,2
2023_04_ATL_JAX,2.0,4,0.5,0.25,0.25,-0.11846013285685375,,,Punt,,0
2023_04_ATL_JAX,4.0,6,0.0,0.5,0.3333333333333333,-0.1804149892025951,,,Punt,,2
2023_04_ATL_JAX,6.0,8,0.25,0.5,0.25,-0.2096544046362391,,,Punt,,2
2023_04_ATL_JAX,8.0,9,0.5555555555555556,0.4444444444444444,0.7777777777777778,-0.7954943349791888,,,Opp touchdown,,1
2023_04_ATL_JAX,9.0,2,0.0,0.5,0.0,-2.670473965030395,,,Turnover,,2
2023_04_ATL_JAX,11.0,8,0.25,0.5,0.375,-0.10386298604134939,,,Punt,,1
2023_04_ATL_JAX,13.0,10,0.4,0.4,0.5,0.6297350636320143,,,Touchdown,,1
2023_04_ATL_JAX,15.0,11,0.2727272727272727,0.45454545454545453,0.45454545454545453,0.05715516338717533,,,Punt,,1
2023_04_ATL_JAX,17.0,11,0.36363636363636365,0.5454545454545454,0.36363636363636365,-0.08344627927396048,,,Turnover on downs,,1
2023_04_ATL_JAX,19.0,4,0.0,0.75,0.5,-0.6171632111509111,,,Turnover,,2
2023_05_HOU_ATL,1.0,5,0.4,0.2,0.2,-0.8814354789443295,,,Punt,,0
2023_05_HOU_ATL,3.0,9,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.6139423584333028,,,Touchdown,,1
2023_05_HOU_ATL,5.0,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,-0.31585707043164574,,,Punt,,0
2023_05_HOU_ATL,7.0,6,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.4636877960680672,,,Punt,,2
2023_05_HOU_ATL,9.0,10,0.3,0.4,0.4,-0.14104323522187712,,,Punt,,1
2023_05_HOU_ATL,11.0,11,0.45454545454545453,0.36363636363636365,0.36363636363636365,-0.17414767786183064,,,Punt,,1
2023_05_HOU_ATL,13.0,1,0.0,0.0,0.0,-0.0429356874665245,,,End of half,,0
2023_05_HOU_ATL,15.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,-1.6788342229168214,,,Turnover,,0
2023_05_HOU_ATL,17.0,10,0.4,0.4,0.5,-0.28424955559894466,,,Turnover,,1
2023_05_HOU_ATL,19.0,14,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.43467032112628223,,,Touchdown,,1
2023_05_HOU_ATL,21.0,9,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.16176236050927859,,,Field goal,,1
2023_05_HOU_ATL,23.0,12,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.1685608850093557,,,Field goal,,1
2023_06_WAS_ATL,2.0,13,0.3076923076923077,0.5384615384615384,0.5384615384615384,0.426475613913523,,,Touchdown,,1
2023_06_WAS_ATL,4.0,4,0.2,0.4,0.0,-1.2416663982789038,,,Punt,,2
2023_06_WAS_ATL,6.0,9,0.3333333333333333,0.5555555555555556,0.2222222222222222,-0.44381070700991454,,,Turnover on downs,,2
2023_06_WAS_ATL,8.0,11,0.09090909090909091,0.7272727272727273,0.36363636363636365,0.18902658660557464,,,Field goal,,1
2023_06_WAS_ATL,10.0,5,0.0,0.6,0.0,-0.29499105240683987,,,Punt,,2
2023_06_WAS_ATL,12.0,6,0.3333333333333333,0.5,0.16666666666666666,-0.9885857507082018,,,Turnover,,2
2023_06_WAS_ATL,14.0,8,0.5,0.25,0.375,-0.2337196368025612,,,Punt,,0
2023_06_WAS_ATL,16.0,16,0.47058823529411764,0.29411764705882354,0.47058823529411764,0.29662748577796344,,,Touchdown,,1
2023_06_WAS_ATL,18.0,14,0.42857142857142855,0.35714285714285715,0.5,-0.08415713575336088,,,Turnover,,1
2023_06_WAS_ATL,20.0,4,0.25,0.75,0.0,-1.1992407384823305,,,Turnover on downs,,2
2023_06_WAS_ATL,22.0,7,0.0,1.0,0.7142857142857143,-0.052205858120163144,,,Turnover,,2
2023_07_ATL_TB,2.0,9,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5693339560449894,,,Touchdown,,1
2023_07_ATL_TB,4.0,6,0.16666666666666666,0.3333333333333333,0.0,-0.4652160802312812,,,Punt,,2
2023_07_ATL_TB,6.0,8,0.375,0.5,0.5,0.20328666467685347,,,Field goal,,1
2023_07_ATL_TB,8.0,14,0.5,0.35714285714285715,0.5,-0.06278472806194098,,,Turnover,,1
2023_07_ATL_TB,10.0,5,0.2,0.4,0.6,-0.22575081987306408,,,Punt,,1
2023_07_ATL_TB,12.0,7,0.5714285714285714,0.42857142857142855,0.42857142857142855,-0.5640069973887885,,,Turnover,,0
2023_07_ATL_TB,14.0,8,0.625,0.25,0.5,0.12749988847645044,,,Field goal,,0
2023_07_ATL_TB,16.0,11,0.7272727272727273,0.18181818181818182,0.5454545454545454,-0.045524321676401976,,,Turnover,,0
2023_07_ATL_TB,18.0,4,0.75,0.0,0.0,-0.520566610415699,,,Punt,,0
2023_07_ATL_TB,20.0,6,0.3333333333333333,0.3333333333333333,0.5,0.4498816555521145,,,Field goal,,1
2023_08_ATL_TEN,2.0,8,0.375,0.375,0.5,-0.13768730891752062,,,Field goal,,1
2023_08_ATL_TEN,4.0,4,0.25,0.5,0.5,-0.6020768145681354,,,Punt,,2
2023_08_ATL_TEN,6.0,6,0.14285714285714285,0.42857142857142855,0.14285714285714285,-0.17560520455507297,,,Punt,,2
2023_08_ATL_TEN,8.0,4,0.25,0.5,0.25,-0.38245349895442027,,,Punt,,2
2023_08_ATL_TEN,10.0,6,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.5985549290780905,,,Turnover,,1
2023_08_ATL_TEN,12.0,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,-0.2223235619853119,,,Punt,,2
2023_08_ATL_TEN,14.0,4,0.5,0.25,0.0,-0.5678028295515105,,,Punt,,0
2023_08_ATL_TEN,16.0,1,1.0,0.0,0.0,0.0,,,End of half,,0
2023_08_ATL_TEN,17.0,8,0.5,0.25,0.5,0.27872220415156435,,,Field goal,,1
2023_08_ATL_TEN,19.0,11,0.36363636363636365,0.5454545454545454,0.45454545454545453,0.23205996021120398,,,Field goal,,1
2023_08_ATL_TEN,21.0,7,0.375,0.25,0.5,0.7716571336041612,,,Touchdown,,1
2023_08_ATL_TEN,23.0,4,0.0,0.75,0.25,-0.28035348816774897,,,Punt,,2
2023_08_ATL_TEN,25.0,11,0.18181818181818182,0.5454545454545454,0.7272727272727273,0.543086761618029,,,Touchdown,,1
2023_08_ATL_TEN,27.0,4,0.25,0.75,0.0,-0.8535419827676388,,,Turnover on downs,,2
2023_09_MIN_ATL,1.0,9,0.2222222222222222,0.5555555555555556,0.3333333333333333,-0.15052649029530699,,,Punt,,1
2023_09_MIN_ATL,3.0,5,0.4,0.4,0.4,0.19847254697233302,,,Field goal,,0
2023_09_MIN_ATL,5.0,9,0.1,0.5,0.5,-0.1368918794672937,,,Punt,,1
2023_09_MIN_ATL,7.0,11,0.2727272727272727,0.5454545454545454,0.36363636363636365,0.14812085993418758,,,Field goal,,1
2023_09_MIN_ATL,9.0,5,0.4,0.2,0.4,-0.6901350335974703,,,Field goal,,0
2023_09_MIN_ATL,11.0,9,0.2222222222222222,0.4444444444444444,0.1111111111111111,-0.08845602050941019,,,Punt,,2
2023_09_MIN_ATL,14.0,4,0.25,0.5,0.25,-0.3372451809700583,,,Field goal,,2
2023_09_MIN_ATL,16.0,7,0.0,0.5714285714285714,0.42857142857142855,0.8091593399677598,,,Touchdown,,1
2023_09_MIN_ATL,18.0,1,1.0,0.0,0.0,-4.35332068963908,,,Turnover,,0
2023_09_MIN_ATL,20.0,2,0.0,0.5,0.0,-2.97318339452613,,,Turnover,,2
2023_09_MIN_ATL,22.0,8,0.25,0.5,0.125,-0.27557904296554564,,,Punt,,2
2023_09_MIN_ATL,24.0,15,0.8,0.06666666666666667,0.6,0.414409204919919,,,Touchdown,,1
2023_09_MIN_ATL,26.0,5,0.0,0.6666666666666666,0.2,-0.05270239964011112,,,End of half,,2
2023_10_ATL_ARI,2.0,4,0.5,0.25,0.25,-0.43778262921841954,,,Punt,,0
2023_10_ATL_ARI,4.0,16,0.5294117647058824,0.17647058823529413,0.5294117647058824,0.354839920229297,,,Touchdown,,1
2023_10_ATL_ARI,6.0,16,0.5,0.3125,0.625,0.3619210585006125,,,Touchdown,,1
2023_10_ATL_ARI,8.0,2,0.5,0.0,0.0,-0.053931482936605,,,End of half,,0
2023_10_ATL_ARI,9.0,5,0.2,0.4,0.2,-0.4501322925090799,,,Punt,,2
2023_10_ATL_ARI,11.0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.4232852720500266,,,Punt,,0
2023_10_ATL_ARI,13.0,4,0.5,0.25,0.25,-0.5351807607657975,,,Field goal,,0
2023_10_ATL_ARI,15.0,4,0.25,0.5,0.0,-1.3248701627599075,,,Punt,,2
2023_10_ATL_ARI,17.0,17,0.5,0.3333333333333333,0.3888888888888889,-0.11962338718068333,,,Turnover on downs,,1
2023_10_ATL_ARI,19.0,10,0.6,0.3,0.4,0.5030512758690858,,,Touchdown,,1
2023_12_NO_ATL,2.0,5,0.2,0.4,0.2,-0.5263055378105496,,,Punt,,2
2023_12_NO_ATL,4.0,8,0.625,0.25,0.375,-0.3747678370564247,,,Turnover on downs,,0
2023_12_NO_ATL,7.0,12,0.5,0.3333333333333333,0.5,0.4743300912261736,,,Touchdown,,1
2023_12_NO_ATL,9.0,13,0.6153846153846154,0.3076923076923077,0.46153846153846156,-0.08101146154177344,,,Turnover,,1
2023_12_NO_ATL,11.0,8,0.5,0.25,0.375,-0.16838225410902,,,Punt,,0
2023_12_NO_ATL,13.0,6,0.3333333333333333,0.5,0.6666666666666666,-0.6551261050238584,,,Turnover,,1
2023_12_NO_ATL,15.0,10,0.5,0.4,0.7,0.6891906162002437,,,Touchdown,,1
2023_12_NO_ATL,17.0,12,0.75,0.0,0.4166666666666667,0.1545674727143095,,,Field goal,,0
2023_12_NO_ATL,19.0,1,0.5,0.0,0.0,0.0,,,End of half,,0
2023_13_ATL_NYJ,1.0,8,0.375,0.375,0.25,-0.17729308828711482,,,Punt,,0
2023_13_ATL_NYJ,3.0,6,0.3333333333333333,0.5,0.5,-0.2885319466780257,,,Punt,,1
2023_13_ATL_NYJ,5.0,2,1.0,0.0,0.0,-0.585511657060124,,,Safety,,0
2023_13_ATL_NYJ,7.0,4,0.5,0.25,0.0,-0.5630196483107273,,,Punt,,0
2023_13_ATL_NYJ,9.0,7,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.62551808917495,,,Touchdown,,1
2023_13_ATL_NYJ,11.0,8,0.125,0.375,0.5,-0.14902078491286302,,,Punt,,1
2023_13_ATL_NYJ,13.0,9,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.07246152766229993,,,Field goal,,1
2023_13_ATL_NYJ,15.0,15,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.14202897169937645,,,Field goal,,1
2023_13_ATL_NYJ,17.0,4,0.25,0.5,0.0,-0.8716802920680488,,,Punt,,2
2023_13_ATL_NYJ,19.0,8,0.3333333333333333,0.3333333333333333,0.2222222222222222,-0.21616542613547735,,,Punt,,0
2023_13_ATL_NYJ,21.0,4,0.25,0.5,0.0,-0.692606836266349,,,Punt,,2
2023_13_ATL_NYJ,23.0,4,0.75,0.0,0.5,-0.36666648963000603,,,Punt,,0
2023_13_ATL_NYJ,25.0,4,0.5,0.25,0.0,-0.6394595771562305,,,Punt,,0
2023_13_ATL_NYJ,27.0,1,0.5,0.0,0.0,-0.983070336151285,,,End of half,,0
2023_14_TB_ATL,2.0,17,0.35294117647058826,0.5294117647058824,0.4117647058823529,0.0869769707376902,,,Field goal,,1
2023_14_TB_ATL,4.0,1,0.0,1.0,0.0,-6.04138021537801,,,Turnover,,2
2023_14_TB_ATL,6.0,8,0.375,0.375,0.625,0.7087891649542526,,,Touchdown,,1
2023_14_TB_ATL,8.0,5,0.2,0.6,0.2,-0.9388682327931758,,,Missed field goal,,2
2023_14_TB_ATL,10.0,1,0.0,1.0,0.0,-2.31716083444189,,,Safety,,2
2023_14_TB_ATL,12.0,6,0.3333333333333333,0.5,0.3333333333333333,-0.36024080736873043,,,Missed field goal,,2
2023_14_TB_ATL,13.0,8,0.25,0.375,0.375,-0.13447335513774314,,,Punt,,1
2023_14_TB_ATL,15.0,4,0.0,0.75,0.25,-0.672796636237763,,,Punt,,2
2023_14_TB_ATL,17.0,5,0.0,0.6,0.0,-0.649734435323625,,,Punt,,2
2023_14_TB_ATL,19.0,10,0.4,0.4,0.2,-0.22235558065585828,,,Punt,,0
2023_14_TB_ATL,21.0,9,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.5711638398132531,,,Touchdown,,1
2023_14_TB_ATL,23.0,7,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.9728310415084874,,,Touchdown,,1
2023_14_TB_ATL,25.0,7,0.0,0.75,0.5714285714285714,-0.059852838297957345,,,End of half,,2
2023_15_ATL_CAR,1.0,11,0.7272727272727273,0.18181818181818182,0.36363636363636365,-0.26873120805248574,,,Turnover on downs,,0
2023_15_ATL_CAR,3.0,5,0.4,0.2,0.0,-0.7202831884380432,,,Punt,,0
2023_15_ATL_CAR,5.0,7,0.5714285714285714,0.2857142857142857,0.5714285714285714,-0.20972486079803554,,,Punt,,0
2023_15_ATL_CAR,7.0,5,0.6,0.0,0.4,-0.37720412123017066,,,Punt,,0
2023_15_ATL_CAR,9.0,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,-0.33882757594498597,,,Punt,,2
2023_15_ATL_CAR,11.0,4,0.25,0.5,1.0,1.2888210363709252,,,Touchdown,,1
2023_15_ATL_CAR,13.0,2,0.5,0.0,0.0,-0.0879700129298725,,,End of half,,0
2023_15_ATL_CAR,15.0,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,-0.2386356207675177,,,Punt,,0
2023_15_ATL_CAR,17.0,3,0.6666666666666666,0.3333333333333333,0.0,-1.719972901744767,,,Turnover,,0
2023_15_ATL_CAR,19.0,13,0.46153846153846156,0.38461538461538464,0.5384615384615384,-0.07958534443213648,,,Turnover,,1
2023_16_IND_ATL,2.0,7,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.7925405391858266,,,Touchdown,,1
2023_16_IND_ATL,4.0,6,0.42857142857142855,0.14285714285714285,0.42857142857142855,-0.10398254955985772,,,Punt,,0
2023_16_IND_ATL,6.0,5,0.2,0.4,0.2,-0.49159405305981635,,,Punt,,2
2023_16_IND_ATL,8.0,16,0.25,0.5625,0.5625,0.15118547371821425,,,Field goal,,1
2023_16_IND_ATL,10.0,8,0.0,0.875,0.75,0.2536010940675625,,,Field goal,,1
2023_16_IND_ATL,12.0,10,0.6,0.2,0.8,0.5475577810290576,,,Touchdown,,1
2023_16_IND_ATL,14.0,13,0.2857142857142857,0.5,0.35714285714285715,0.11197415441607214,,,Field goal,,1
2023_16_IND_ATL,16.0,4,0.25,0.5,0.25,-0.6882524464163007,,,Punt,,2
2023_16_IND_ATL,18.0,6,0.8333333333333334,0.0,0.3333333333333333,0.047492422299304456,50.0,,Field goal,,0
2023_16_IND_ATL,20.0,6,0.8333333333333334,0.0,0.3333333333333333,-0.2760418782224098,,,Field goal,,0
2023_17_ATL_CHI,1.0,7,0.2857142857142857,0.42857142857142855,0.42857142857142855,-0.4530151576868121,,,Missed field goal,,1
2023_17_ATL_CHI,3.0,11,0.6363636363636364,0.18181818181818182,0.45454545454545453,-0.2520476268308059,,,Missed field goal,,0
2023_17_ATL_CHI,5.0,3,0.0,0.3333333333333333,0.6666666666666666,2.048934618045251,,,Touchdown,,1
2023_17_ATL_CHI,7.0,4,0.25,0.5,0.0,-0.5840515886666258,,,Punt,,2
2023_17_ATL_CHI,9.0,5,0.2,0.4,0.0,-0.46393698805477496,,,Punt,,2
2023_17_ATL_CHI,11.0,3,0.3333333333333333,0.6666666666666666,0.0,-1.227532730670647,,,Turnover,,2
2023_17_ATL_CHI,14.0,10,0.3,0.5,0.5,0.2550157931167635,,,Field goal,,1
2023_17_ATL_CHI,16.0,2,0.0,1.0,0.0,-2.399108569137752,,,Turnover,,2
2023_17_ATL_CHI,18.0,13,0.42857142857142855,0.35714285714285715,0.5714285714285714,0.4643718036896122,,,Touchdown,,1
2023_17_ATL_CHI,20.0,4,0.0,0.75,0.0,-0.8713583498611133,,,Punt,,2
2023_17_ATL_CHI,22.0,5,0.0,0.8,0.0,-0.728814830631018,,,Turnover,,2
2023_17_ATL_CHI,24.0,6,0.16666666666666666,0.6666666666666666,0.5,-0.34183671919163316,,,Turnover,,2
2023_17_ATL_CHI,26.0,2,0.6666666666666666,0.0,0.0,-0.09985411873397716,,,End of half,,0
2023_18_ATL_NO,2.0,8,0.375,0.5,0.625,0.7903978633915104,,,Touchdown,,1
2023_18_ATL_NO,4.0,4,0.25,0.25,0.5,1.4907533585069765,,,Touchdown,,1
2023_18_ATL_NO,6.0,6,0.16666666666666666,0.3333333333333333,0.0,-0.3955716347942744,,,Punt,,2
2023_18_ATL_NO,8.0,4,0.75,0.0,0.0,-0.8375285313086347,,,Punt,,0
2023_18_ATL_NO,10.0,11,0.0,0.8181818181818182,0.5454545454545454,0.1865511990565049,,,Field goal,,1
2023_18_ATL_NO,11.0,4,0.25,0.5,0.0,-1.449453644949244,,,Turnover,,2
2023_18_ATL_NO,13.0,5,0.4,0.2,0.2,-0.483998468704522,,,Punt,,0
2023_18_ATL_NO,15.0,15,0.4,0.5333333333333333,0.6,-0.08692216918182831,,,Turnover on downs,,1
2023_18_ATL_NO,17.0,4,0.5,0.25,0.25,-1.6269393461116115,,,Turnover,,0
2023_18_ATL_NO,19.0,5,0.2,0.4,0.0,-0.46448702095076505,,,Punt,,2
2023_18_ATL_NO,21.0,5,0.4,0.2,0.0,-0.6402810516068709,,,Punt,,0
2023_18_ATL_NO,23.0,4,0.25,0.75,0.75,-2.127529092678741,,,Turnover,,2
2023_18_ATL_NO,25.0,4,0.4,0.2,0.25,-0.20406615606043496,,,End of half,,0
